stop_id,stop_name,stop_lat,stop_lon
"de:05766:2181:0:1","Dt-Jerxen-Orbke, Orbker Krug alle Ri","51.958958372655","8.84914216834208"
"de:05766:2209:0:1","B.S-Hölserheide, Mönch Ri La","52.0288799267502","8.77659422598648"
"de:05766:2209:0:2","B.S-Hölserheide, Mönch Ri BS","52.0288467646638","8.77668405751491"
"de:05766:2210:71:71","B.S-Sylbach, Bahnhof","52.0260831710476","8.7652125713351"
"de:05766:2210:71:72","B.S-Sylbach, Bahnhof","52.0260555342489","8.76515867241805"
"de:05766:2210:71:74","B.S-Sylbach, Bahnhof","52.0264756117449","8.76505087458394"
"de:05766:2211:0:1","B.S-Sylbach, Weege Ri Hau","52.0250771805744","8.76019098889618"
"de:05766:2211:0:2","B.S-Sylbach, Weege Ri Bhf","52.0250274332056","8.76018200574334"
"de:05766:2213:0:1","B.S-Holzhausen, Volksbank Ri Pla","52.0368049601048","8.75750502619629"
"de:05766:2213:0:2","B.S-Holzhausen, Volksbank Ri Haup","52.0367883820034","8.75747807673776"
"de:05766:2214:0:1","B.S-Holzhausen, Plaß Ri Rot","52.0427008482554","8.75823266157652"
"de:05766:2214:0:2","B.S-Holzhausen, Plaß Ri Volk","52.0427174241642","8.75824164472937"
"de:05766:2215:0:1","B.S-Holzhausen, Abzw.Heerserhd Ri Lag","52.0502091056038","8.75919385893067"
"de:05766:2216:0:1","B.S-Schötmar, Kattenbrink","52.0557276161558","8.75988556169954"
"de:05766:2216:0:2","B.S-Schötmar, Kattenbrink","52.055722092462","8.75988556169954"
"de:05766:2217:0:1","B.S-Schötmar, Königsbrücke Ri Mar","52.0621235952539","8.76079286013662"
"de:05766:2217:0:2","B.S-Schötmar, Königsbrücke Ri Lag","52.062107026543","8.76072997806672"
"de:05766:2218:1:1","B.S-Schötmar, Markt Ri ZOB","52.0704347902509","8.75891538119255"
"de:05766:2218:2:2","B.S-Schötmar, Markt Ri BS","52.0708544507655","8.75865486976012"
"de:05766:2218:2:3","B.S-Schötmar, Markt Ri Le","52.0709207125915","8.75863690345443"
"de:05766:2219:0:1","B.S-Schötmar, Schloßstraße Ri Bad Salzuflen","52.0743827562021","8.7575499419605"
"de:05766:2219:0:2","B.S-Schötmar, Schloßstraße Ri Bi/Le","52.0743827562021","8.75755892511334"
"de:05766:2220:2:2","Bad Salzuflen, Rathaus","52.0781040156562","8.75394769767068"
"de:05766:2220:3:1","Bad Salzuflen, Rathaus","52.0781702667232","8.75410939442184"
"de:05766:2221:2:1","B.S-Schötmar, Markt/Heldmanstr Ri Schlo","52.0710698013403","8.75959810080858"
"de:05766:2221:2:2","B.S-Schötmar, Markt/Heldmanstr Ri Kli","52.0711029321058","8.75975979755974"
"de:05766:2222:2:3","Bad Salzuflen, ZOB Steig 3","52.0820678647659","8.74894408153744"
"de:05766:2222:4:AST","Bad Salzuflen, ZOB AST","52.0820954669378","8.74954595277788"
"de:05766:2223:71:71","Bad Salzuflen, Bahnhof","52.0821285895215","8.74052686732406"
"de:05766:2223:72:72","Bad Salzuflen, Bahnhof","52.081460612666","8.74178450872201"
"de:05766:2225:0:1","B.S-Ahmsen, Rektorskamp Ri Dor","52.0857498437475","8.70933736065509"
"de:05766:2225:0:2","B.S-Ahmsen, Rektorskamp Ri Mee","52.0857167238513","8.7093822764193"
"de:05766:2227:0:1","B.S-Aspe, Schwimmhalle","52.0651445208034","8.73218151833343"
"de:05766:2227:0:2","B.S-Aspe, Schwimmhalle","52.0651334757439","8.73217253518059"
"de:05766:2268:0:1","B.S-Holzhausen, Jüchenweg Ri Höh","52.0352908014803","8.75165699369585"
"de:05766:2268:0:2","B.S-Holzhausen, Jüchenweg Ri ZOB","52.0352963276999","8.75162106108449"
"de:05766:2269:0:1","B.S-Holzhausen, Torfkuhle Ri Höh","52.0316101874989","8.75629230056256"
"de:05766:2269:0:2","B.S-Holzhausen, Torfkuhle Ri ZOB","52.0315880807939","8.75625636795119"
"de:05766:2270:0:1","B.S-Holzhausen, Gronhofweg Ri Höh","52.0404740952928","8.75134258334637"
"de:05766:2270:0:2","B.S-Holzhausen, Gronhofweg Ri ZOB","52.0404685697132","8.75135156649921"
"de:05766:2271:0:1","B.S-Knetterheide, Asperheide Ri Leu","52.0571250887384","8.72201258931578"
"de:05766:2271:0:2","B.S-Knetterheide, Asperheide Ri FNie","52.0571416592973","8.72201258931578"
"de:05766:2285:0:1","Le-Lieme, Trifte Ri Dor","52.0377775312955","8.82927143425458"
